timestamps,ax,ay,az
1525746007873506.0,1.5328880224787043,1.304000606391909,-0.1792955436032601
1525746007878938.0,1.5026609295171254,1.4014250506061872,-0.17295215266499883
1525746007884276.0,1.4715232247399037,1.4967555726940136,-0.1666369677392767
1525746007889639.0,1.4391909193309258,1.5924527040905299,-0.16025843239669793
1525746007895178.0,1.404564689711305,1.6910243825096878,-0.15362166624851684
1525746007900490.0,1.370236974788356,1.7853410101113474,-0.14722074565768786
1525746007905797.0,1.3347935474677053,1.8792394697433479,-0.14078700914562764
1525746007911096.0,1.2983848495219965,1.9727928463745108,-0.1343406676505301
1525746007916600.0,1.2594208868027648,2.0696122257020457,-0.12761693859004491
1525746007922408.0,1.2169911865681418,2.1712220307592767,-0.12049040898311039
1525746007927730.0,1.177138691549601,2.2641607485430946,-0.11395722944455224
1525746007933111.0,1.1356851337568266,2.3574878145526337,-0.10733058601191757
1525746007938456.0,1.093602776824916,2.4499896280819664,-0.10075440304359705
1525746007943818.0,1.050305562687527,2.5421368354042,-0.0941506556809066
1525746007949129.0,1.0065649886292782,2.633197742069793,-0.08762560431174672
1525746007954437.0,0.9617988065742192,2.723417716123901,-0.0811057657694077
1525746007959795.0,0.9158127973959256,2.8143304810490317,-0.07455263229410823
1525746007965332.0,0.8671988291263191,2.9072974186427847,-0.06779395638017337
1525746007970712.0,0.81919498389508,2.9974856294469645,-0.06126618848191361
1525746007976073.0,0.7703750584234984,3.0863051834854875,-0.0547862362155346
1525746007981577.0,0.7194440037448929,3.1770842903069147,-0.04818001973720709
1525746007986885.0,0.6695106514735338,3.263993625746216,-0.04185531259428374
1525746007992251.0,0.6182647782783942,3.351244677203721,-0.03551294317772026
1525746007997635.0,0.5660704867304134,3.438015623833711,-0.02920540211121472
1525746008002943.0,0.5139158555881987,3.523004634777381,-0.023049702790711606
1525746008008319.0,0.4603903264561861,3.6083708054207073,-0.016882290090388906
1525746008013594.0,0.407178110263905,3.6911090402551356,-0.010901368512570762
1525746008018871.0,0.35335847830228134,3.7734726101785228,-0.00499520741975196
1525746008024287.0,0.2974746572495343,3.8569314615437285,0.0009820793958868956
1525746008029586.0,0.24223605769190087,3.938024229321619,0.006742248772016849
1525746008035119.0,0.1839626976875304,4.0216331252058515,0.012657097428601128
1525746008040609.0,0.1256009556704917,4.104057606267103,0.018421961024480966
1525746008045887.0,0.06898781069777314,4.181929828424527,0.023858464104956484
1525746008051221.0,0.011324403201892768,4.2603577806983175,0.029247347822664513
1525746008056542.0,-0.046630624196068185,4.337021192759846,0.034504507503015515
1525746008061875.0,-0.10512950663989781,4.41360931030253,0.03965784632921209
1525746008067151.8,-0.16335642486920532,4.487783739328194,0.04462859061316364
1525746008072460.0,-0.2222750394663562,4.56191826004997,0.04950670306029959
1525746008077755.0,-0.28133684068449827,4.6346927492633005,0.05423925941866542
1525746008083053.0,-0.34071816485366013,4.70683447316119,0.05884270197196266
1525746008088335.8,-0.40013814959159627,4.777408493804931,0.06328941719156388
1525746008093662.0,-0.4602916518332885,4.848011507914053,0.06763428427317185
1525746008098958.0,-0.52023844024309,4.916764519341368,0.07180096999983186
1525746008104312.0,-0.5809851659062587,4.985269762046147,0.07585989542526693
1525746008109685.0,-0.6420763466602694,5.0531009503852,0.07977640752608155
1525746008115041.0,-0.7030359529986591,5.119524059808872,0.08351664524123352
1525746008120417.0,-0.7642715466247136,5.185132922124072,0.08710434841238719
1525746008126315.0,-0.831458520880063,5.255799575504958,0.09084185201402578
1525746008132193.0,-0.8983960824810115,5.324962510336025,0.09436045545065179
1525746008137518.0,-0.9589321072822459,5.386251432755834,0.09736501592754622
1525746008142817.0,-1.0191716978943146,5.446655221194277,0.10019063127050717
1525746008148114.0,-1.0790850945009607,5.504989869650907,0.10282030411305468
1525746008153437.0,-1.1392885136424933,5.563299362792115,0.1052970083878099
1525746008158758.0,-1.1990925739780154,5.619580919332898,0.10757472751328835
1525746008164130.0,-1.2593911990057423,5.675973450691227,0.10970251103153544
1525746008169487.8,-1.3190945440485666,5.730302049348585,0.11162237386987175
1525746008174938.0,-1.3796325203373374,5.784868042241548,0.11339147604151126
1525746008180361.0,-1.4394186628941805,5.837513618853735,0.11494777061333619
1525746008185694.0,-1.4979393132997854,5.888498953155877,0.11629506420214772
1525746008191090.0,-1.5565965511507043,5.9383070412526955,0.11745345347652472
1525746008196429.0,-1.6143365560360434,5.986932562298254,0.1184183476321508
1525746008201867.0,-1.6725110480499676,6.0346561330988875,0.11919283982430469
1525746008207159.0,-1.7286080014231404,6.079864242825629,0.11975572295032544
1525746008212490.0,-1.7846336930006177,6.1243806450034395,0.12013618013570482
1525746008217816.0,-1.8399828001794523,6.1674587788677115,0.1203226650820572
1525746008223167.0,-1.8949850479286334,6.209524273436439,0.12031811812504586
1525746008228477.0,-1.9489253110688092,6.2500448561625,0.12012295789946464
1525746008233873.0,-2.003148281161729,6.290253975678699,0.11973950728853665
1525746008239265.0,-2.056328003566504,6.32829227908491,0.11914848856069236
1525746008244707.0,-2.109496815976702,6.366205369280368,0.11837514262284476
1525746008250042.0,-2.1605614652936795,6.401283652620043,0.11741549124707414
1525746008255424.0,-2.2114915530149624,6.436094392623487,0.11627585173062821
1525746008260787.0,-2.2611562899699025,6.468831167909495,0.11494595108312576
1525746008266308.0,-2.311563777969031,6.501781734373871,0.11339983908238833
1525746008271656.0,-2.3592636332288914,6.531839226138593,0.11171358327596663
1525746008277188.0,-2.407821203391279,6.562177192938756,0.10979725049950385
1525746008282549.0,-2.4536398447803855,6.589615505172118,0.10775587254269914
1525746008288022.0,-2.499628311274734,6.61700087817608,0.10551042428926288
1525746008293356.0,-2.543164332015996,6.641769077247507,0.10314784059120595
1525746008298694.0,-2.585701597109925,6.665380297149292,0.1006266203532591
1525746008303997.0,-2.6269419931463713,6.687747209848524,0.09797139006309823
1525746008309323.0,-2.6672057802630995,6.708857028470625,0.0951530516794544
1525746008314652.0,-2.7063286815101195,6.72871147338411,0.09218459353815336
1525746008319980.0,-2.744305904994931,6.747398938333124,0.08907647805332765
1525746008325290.0,-2.7810475892085096,6.764992024784822,0.08584513950672705
1525746008330844.0,-2.8178525293994854,6.781286944937285,0.08231569732106417
1525746008336032.0,-2.8512970265701783,6.796017751091197,0.07890186671682888
1525746008341711.8,-2.886208222444361,6.810050996617311,0.07502378914565912
1525746008347035.0,-2.9178466444325037,6.822572089876919,0.07127495163948055
1525746008352306.0,-2.9475748536076205,6.833088310306104,0.06744635820433056
1525746008357596.0,-2.9763740141160735,6.843130348541902,0.063506463103951
1525746008362962.0,-3.0038649545823817,6.851328670290382,0.05940146007215801
1525746008368306.0,-3.030184455244371,6.859084640470723,0.05522471547500721
1525746008373660.0,-3.0547042102097572,6.864710676130041,0.05094270645579703
1525746008378968.0,-3.0780141052802605,6.870087776815233,0.04662202990266579
1525746008384363.0,-3.099701653306218,6.873210259842849,0.04214404123061313
1525746008389718.0,-3.1199472916952886,6.875657491079381,0.03762991702058539
1525746008395023.8,-3.138456097325699,6.876815413765599,0.03309211214170364
1525746008400372.0,-3.1556551424323307,6.876974151027294,0.02846013130380979
1525746008405717.0,-3.171153111513558,6.875675144032753,0.023777109646921604
1525746008411007.0,-3.1851046425765874,6.87360502984674,0.019098013415128987
1525746008416366.0,-3.1975647002099277,6.870174103078801,0.014317286445735707
1525746008421682.0,-3.2081409423049982,6.8652379329991975,0.00954125734131871
1525746008427433.0,-3.218056901609243,6.859248796074216,0.004345314242337958
1525746008432887.0,-3.225421227945077,6.851761608406289,-0.0006039754824871349
1525746008438371.0,-3.2313434674544,6.843607281286008,-0.005594495989893259
1525746008443733.0,-3.2351808323153723,6.833970391637789,-0.010480125242696264
1525746008449593.0,-3.2376976669800057,6.822737153766561,-0.015820125259267886
1525746008454942.0,-3.237937764859118,6.810751182521569,-0.02068584576174435
1525746008460386.0,-3.236735570005775,6.798095483771781,-0.025625767441596704
1525746008465718.0,-3.233480457315217,6.78388465451337,-0.030441045646230732
1525746008471005.0,-3.228946845305291,6.7695671815338185,-0.03519319776135146
1525746008476373.0,-3.2221816154435587,6.753092215449103,-0.03998062156517823
1525746008481654.0,-3.2139579215263683,6.73615840558419,-0.04465331083293682
1525746008487028.0,-3.203839752103975,6.71793678423777,-0.04936236413097468
1525746008492445.0,-3.1918472382171457,6.698548535441888,-0.054055914275968744
1525746008497718.0,-3.1783713491965178,6.678557228801598,-0.05856617976943558
1525746008503127.0,-3.1628515140506206,6.6572115440705115,-0.06312971502121204
1525746008508398.0,-3.146019119698382,6.635515234304339,-0.06750879182021916
1525746008513766.0,-3.1268097949759106,6.611805790544105,-0.07188610336680737
1525746008519045.0,-3.1064706121549643,6.588159569106378,-0.07611743843541807
1525746008524407.0,-3.083768951211612,6.562603141915495,-0.08032152967070683
1525746008529789.0,-3.059402584342389,6.536446482045625,-0.08445315037686273
1525746008535313.0,-3.0323189929066228,6.508175235120769,-0.08858439020925017
1525746008540617.0,-3.0046863065225167,6.480410794181735,-0.09245174977985172
1525746008546002.0,-2.9747051695344804,6.450983560582609,-0.09626408631818478
1525746008551386.0,-2.9432142903966594,6.421234566452287,-0.09996954827283375
1525746008556815.8,-2.9091941031777893,6.389321994723576,-0.10356920326405149
1525746008562181.0,-2.8742528509957666,6.357870753118361,-0.10701742804979823
1525746008567631.0,-2.8364432443473744,6.323902594466054,-0.11036848576585971
1525746008573391.0,-2.7949778924858206,6.2880606521921445,-0.11377795558841403
1525746008578805.0,-2.7537387634008605,6.252456202296761,-0.11682090045106164
1525746008584143.0,-2.711550904395893,6.21699517913521,-0.11968663467866864
1525746008589543.0,-2.6670964715966297,6.180167493829456,-0.12243701161156963
1525746008594909.0,-2.6212541655555515,6.142847853504758,-0.1250221516055049
1525746008600327.0,-2.5731452634985015,6.104090338912886,-0.12747245586743158
1525746008605775.8,-2.5231271338754273,6.064498225514468,-0.12978058333334916
1525746008611093.0,-2.4726494148686924,6.025057797361722,-0.13187428490935177
1525746008616444.0,-2.419997446783675,5.984046984133529,-0.13380868928065762
1525746008621785.0,-2.3660368244221712,5.942868609452625,-0.13558786083838792
1525746008627085.0,-2.3107003432427993,5.900730013285129,-0.13717763745228212
1525746008632386.0,-2.2539314207278407,5.858193428719953,-0.13861056389664742
1525746008637701.0,-2.1953363291275303,5.8144738250801815,-0.1398712257591919
1525746008643069.0,-2.1347994725106396,5.770112264284326,-0.14098442215454263
1525746008648568.0,-2.070842543514259,5.722997104853915,-0.14191992396591713
1525746008653887.0,-2.007775222912183,5.6775465653295685,-0.1426702873806547
1525746008659235.0,-1.9425149842809892,5.6301449680852445,-0.14322164645712418
1525746008664634.0,-1.8754361844037224,5.582439131223454,-0.14361869729707816
1525746008669919.0,-1.8080457588041319,5.534155308765574,-0.1438072821141426
1525746008675176.0,-1.7398193636637291,5.485995813963967,-0.14383521958515524
1525746008680467.0,-1.6696940228030608,5.436538639541544,-0.14368011264979674
1525746008685766.0,-1.5982269464667447,5.386678992564146,-0.14335747101566898
1525746008691053.0,-1.5254665112883192,5.335791747496824,-0.14284699258795336
1525746008696381.0,-1.4509874692816591,5.284354342704304,-0.14216855694659025
1525746008702170.0,-1.3684734140398576,5.227241114384773,-0.14121578424694237
1525746008707723.0,-1.287922219188419,5.1716354568894625,-0.1401028777498331
1525746008713235.0,-1.206741896609223,5.11608415126422,-0.13881789173703224
1525746008718560.0,-1.1270296331865954,5.06140566699183,-0.13738900064035764
1525746008723955.0,-1.0451536403023247,5.005633399316838,-0.13577153850516538
1525746008729264.2,-0.963411674511311,4.949886098563529,-0.13400151115070502
1525746008734531.0,-0.8813495414654443,4.894466179354251,-0.13209216727014725
1525746008739855.8,-0.797184237239157,4.837020115689297,-0.12997187686460884
1525746008745225.0,-0.7113922927693473,4.779229014917581,-0.12768360016832114
1525746008750582.0,-0.6246855142040203,4.720199907880583,-0.1252144500431315
1525746008755881.0,-0.5380591299700536,4.66188049219849,-0.12262916089780314
1525746008761170.0,-0.4506263898832459,4.602482733365175,-0.1198767648315173
1525746008766574.0,-0.3604483679310252,4.541658429939917,-0.11691870958889271
1525746008771904.0,-0.270630439609125,4.480771487996578,-0.1138396098029977
1525746008777271.0,-0.17939979121792032,4.419247230023499,-0.11059796511561969
1525746008782619.0,-0.08770139997449311,4.356954238803041,-0.10721080150041093
1525746008787925.0,0.003989107099505193,4.295064879953467,-0.10372110867938741
1525746008793421.0,0.09968801353721753,4.22994290563775,-0.09995143862829758
1525746008798741.0,0.1929684335807584,4.166423536417387,-0.0961696280843023
1525746008804109.0,0.28771018688928524,4.101927735738209,-0.09222639281424072
1525746008809486.0,0.3831800304325585,4.036707525276058,-0.08814804475421655
1525746008814790.0,0.4778839753204779,3.971891313621901,-0.08400554081220014
1525746008820073.0,0.5727010761274997,3.9068688675894463,-0.07976562859074522
1525746008825533.0,0.6711826976942074,3.8393299944553942,-0.07527415370075179
1525746008830867.0,0.7677086885495236,3.7723541195641106,-0.07076993328073408
1525746008836210.0,0.8648547391347274,3.7052632561527443,-0.06616716019204745
1525746008841619.0,0.9634202390077631,3.63642720013972,-0.061403465516419085
1525746008846960.2,1.0611267980519623,3.568354214760972,-0.056615834827836595
1525746008852320.0,1.159302100132499,3.4992502682051714,-0.05172242016266288
1525746008857657.0,1.2573627254760507,3.4303300630239466,-0.04677689494858828
1525746008863137.0,1.3580696897950826,3.3587362974857573,-0.04161880559163328
1525746008868576.0,1.4582751951257351,3.287594796333646,-0.03643516392833673
1525746008873889.0,1.556050150966558,3.217296610258313,-0.03130737639594056
1525746008879467.0,1.658909888065855,3.1434511128369933,-0.025870141229682907
1525746008885116.0,1.7628703337414484,3.0678727083657873,-0.020307829211250884
1525746008890475.0,1.861432312349023,2.9958187651643304,-0.014989683939495464
1525746008895811.0,1.9595153519712414,2.9237908374323056,-0.009660222981804951
1525746008901196.0,2.05828885943047,2.850655145087,-0.004252920990105292
1525746008906807.0,2.1610198494490374,2.774102494292208,0.001405087918742061
1525746008912161.0,2.2587571688394075,2.700652830613232,0.006819520475503285
1525746008917631.0,2.358319317602834,2.6252696384012433,0.012360495330033843
1525746008922996.0,2.455639815706744,2.551007725290551,0.01779748452047425
1525746008928382.0,2.553106329621588,2.476269114048615,0.02325287539875134
1525746008933998.0,2.653914247183959,2.397652014024719,0.028926189529797346
1525746008939805.0,2.758033491151154,2.3163912582795363,0.03477702707941507
1525746008945191.0,2.8536145521593337,2.240340335054082,0.04017220998042101
1525746008951159.0,2.959364982375193,2.156133137402574,0.04612093263500919
1525746008956479.0,3.052549271230233,2.0804572000211525,0.05137725048618566
1525746008961992.0,3.148702922454068,2.001959651826226,0.05678207426121987
1525746008967287.0,3.240341944863449,1.9263065260084802,0.06192189287599474
1525746008972566.0,3.331081391239897,1.8507060769452506,0.06699262292030125
1525746008977937.0,3.4225082064117003,1.7734944598551818,0.07208675007693509
1525746008983261.0,3.5125245157547256,1.6968519091013827,0.07707206856534915
1525746008988587.0,3.6016776754063073,1.6199490773937966,0.08198446364147025
1525746008993982.0,3.6908915855067255,1.5417831609306243,0.08687471029632325
1525746008999295.0,3.778131934886584,1.464761001119794,0.09161238200642798
1525746009004634.0,3.8646088319431926,1.387117740679232,0.09627664959011838
1525746009009997.0,3.95069556405126,1.3090616712087726,0.10087029530646523
1525746009015487.0,4.037594990094429,1.2289770206336974,0.1054621966882961
1525746009020821.0,4.121352939865715,1.1511706494297371,0.10982639089522829
1525746009026311.0,4.205803359200564,1.0708163204881647,0.11418473180331021
1525746009031848.0,4.290417637284947,0.9898538339073953,0.11847267754300314
1525746009037281.0,4.37158969758513,0.9101946522099584,0.1225357098547015
1525746009042642.0,4.451189584656064,0.831688801612832,0.12643697115224764
1525746009048195.0,4.531573509550679,0.7501935808100363,0.1303168981627495
1525746009053491.0,4.60736972086008,0.6725271238999813,0.13389171573176945
1525746009058830.0,4.682431262184897,0.5942165962922306,0.13735576561647794
1525746009064228.0,4.757140780882431,0.5150740087734791,0.1407181691346184
1525746009069605.0,4.830010650462302,0.4362484186366647,0.14391376066389186
1525746009074985.0,4.901795052437815,0.3574503745898448,0.14696755924633337
1525746009080322.0,4.9715449332878325,0.27933421564857586,0.14984236088445022
1525746009085639.0,5.039314988364355,0.2015776079856704,0.15254295054061776
1525746009090983.0,5.106405760123608,0.12353825023118276,0.15511227286151477
1525746009096302.0,5.17139015147126,0.04596971847039447,0.15750007066731897
1525746009101588.0,5.234782119208107,-0.03098810756638013,0.15972180624518512
1525746009107290.0,5.3012962582018055,-0.11383668791406196,0.16192975580467384
1525746009112702.0,5.363279235122191,-0.19231256259217308,0.1638647889946592
1525746009118069.0,5.4224543725785646,-0.26992652599944733,0.1655913701554352
1525746009123563.0,5.482167435768327,-0.3492059213622298,0.16720468255248375
1525746009128916.0,5.537922319487332,-0.4261791649676673,0.16857880661010688
1525746009134221.0,5.592440807369427,-0.5022944319595551,0.16979547025349026
1525746009139634.0,5.6454785592273975,-0.5796167277768504,0.17083223016954316
1525746009145109.0,5.697937906699407,-0.6575908745992303,0.17171655806985328
1525746009150446.0,5.747272249356524,-0.7332932379690746,0.17239906257961707
1525746009155936.0,5.796462082490334,-0.8108698725951751,0.1729268305469366
1525746009161355.0,5.843042936003947,-0.8870762040040646,0.17326155846421085
1525746009166744.0,5.887911835873333,-0.9625528424640801,0.1734265980014521
1525746009172079.0,5.930577531303811,-1.0369109708458668,0.17341644211223634
1525746009177410.0,5.971069653060455,-1.1107581608427521,0.17322370136832296
1525746009182703.0,6.010076841805493,-1.1837845778965757,0.1728799129086026
1525746009188113.0,6.047750360439826,-1.2579199775606664,0.17234517472213678
1525746009193835.0,6.086077703609256,-1.3359410454149037,0.1716050491345545
1525746009199229.0,6.119940794106506,-1.408924173233955,0.1707223038663555
1525746009204594.0,6.152428958477237,-1.4811805036570025,0.16969580640227355
1525746009210172.0,6.183540467534351,-1.5556019252685662,0.1684345161336309
1525746009215555.0,6.212501322524863,-1.6270961709022698,0.16707484185441426
1525746009220965.0,6.238968121423261,-1.6982040369121825,0.1655266658006106
1525746009226314.0,6.264220954030068,-1.768209268429345,0.16386509860900839
1525746009231645.0,6.286668610292313,-1.8371627618911712,0.16203476403233097
1525746009237119.0,6.308310689183077,-1.907499282832997,0.16001383072389927
1525746009242433.0,6.327508923082572,-1.975185032666557,0.15790566068333176
1525746009247779.0,6.345126421902869,-2.0427042698404065,0.15564717159261635
1525746009253166.0,6.360890272958363,-2.1100574526368336,0.15322868608236798
1525746009258479.0,6.374908936341415,-2.17593564073509,0.15071695965509116
1525746009263823.8,6.38722551664427,-2.241561425532059,0.14806124964859732
1525746009269166.0,6.397247930400794,-2.3063091239946214,0.14527025895298282
1525746009274503.0,6.40607019824556,-2.370524650312583,0.14237469871260774
1525746009279884.0,6.412662418447049,-2.434376291760309,0.13932630226856133
1525746009285369.0,6.417988284181222,-2.498893018910026,0.13611172042456202
1525746009290841.0,6.421035716826315,-2.56233295417898,0.13278322140084367
1525746009296148.0,6.422566238943879,-2.623253905235364,0.12945930145961412
1525746009301472.0,6.42208546376347,-2.6835080416506076,0.12602207973443208
1525746009306891.0,6.420434823270024,-2.744317063119638,0.12244032859393
1525746009312180.0,6.416146627224516,-2.802486717557754,0.11883908560954763
1525746009317704.0,6.410888783124609,-2.862860957209011,0.1150093656226722
1525746009323161.0,6.402797786433663,-2.921169625946923,0.11112454973015258
1525746009328459.0,6.394229647516446,-2.9774156845610653,0.10729730240209566
1525746009333760.0,6.383015734502814,-3.0324257621806647,0.10338546263581397
1525746009339110.0,6.370658578532143,-3.0874089541484455,0.0993862014550985
1525746009344502.0,6.356192045851851,-3.1418108796709134,0.09529297529933337
1525746009349883.0,6.340437202192032,-3.1954110185024933,0.09116141726154196
1525746009355283.0,6.32249865310004,-3.2480901471257018,0.08696179607278239
1525746009360601.0,6.303707168421749,-3.299352407872109,0.08279236127063067
1525746009365945.0,6.282811440518389,-3.3497777420064216,0.07856190282590385
1525746009371233.0,6.260436540089155,-3.398726887280126,0.07434517566389234
1525746009376610.0,6.236400255900152,-3.447764149308725,0.07003650922245676
1525746009381885.0,6.211037211089447,-3.494847526132362,0.06578811071119363
1525746009387193.0,6.184103483397074,-3.5413933110067837,0.06150076333428796
1525746009392558.0,6.155295844567616,-3.587493048808491,0.05715852724484255
1525746009398452.0,6.122310132603214,-3.6373196523615716,0.05238842228299275
1525746009403934.0,6.089068902768641,-3.6821019111177895,0.04794652789247252
1525746009409211.0,6.0565349231884085,-3.724849494958788,0.04368605909022052
1525746009414612.0,6.0207233688358,-3.767018975511256,0.039331548097617144
1525746009420033.0,5.984208620466521,-3.808951247659326,0.0349857109898286
1525746009425473.0,5.945195603273948,-3.8494854737601725,0.03064368339975533
1525746009430793.0,5.906174129703023,-3.8885259972161017,0.026429059790584134
1525746009436103.0,5.8655534482319975,-3.9263612246684625,0.02225384309098992
1525746009441383.0,5.824175039176204,-3.963291294814625,0.018140792695622392
1525746009446768.2,5.780125004898678,-3.9996724930962317,0.013987046407751962
1525746009452143.0,5.735316043416761,-4.035369140573009,0.00989057304074274
1525746009457434.0,5.689466756031457,-4.0692643790191765,0.005908056824583007
1525746009462795.0,5.641686367536423,-4.102630837939327,0.0019293627315385923
1525746009468086.0,5.593481369203073,-4.134777341701166,-0.0019378142406726536
1525746009473394.0,5.543728029469374,-4.165976483665796,-0.005753725806581815
1525746009478763.0,5.492215278543139,-4.196623148404804,-0.009544326532245942
1525746009484274.0,5.43804918390459,-4.227077419008322,-0.013358136488440652
1525746009489716.0,5.3837075044041836,-4.2564792806965945,-0.017045224864399074
1525746009495025.0,5.328660108455664,-4.283543823532397,-0.020558694904089424
1525746009500469.0,5.271834598627176,-4.3109847558090175,-0.024078940599634807
1525746009505773.0,5.214606532099031,-4.336190811674391,-0.02741773692205785
1525746009511117.0,5.156483573941994,-4.361201001514919,-0.03069495574817301
1525746009516570.0,5.095473896811901,-4.385283531372346,-0.03393900023348821
1525746009521968.2,5.034449080168404,-4.408589220890938,-0.03705422605369855
1525746009527383.0,4.971764199119857,-4.430687700952567,-0.040073994530689105
1525746009532831.0,4.908053038229971,-4.45236359303635,-0.04300961210937711
1525746009538179.0,4.844038072800585,-4.4723250816626985,-0.04578147612773219
1525746009543499.0,4.779896540185345,-4.49177718736716,-0.048437274428152204
1525746009548913.0,4.713156707147154,-4.51022695346349,-0.051023784672178156
1525746009554262.0,4.646359079600857,-4.527657079918054,-0.053467808603467094
1525746009559585.0,4.579107488767658,-4.5442785453543175,-0.05578901430537216
1525746009564903.0,4.51096282729343,-4.559974134749109,-0.05799343177009198
1525746009570534.0,4.4378994517336,-4.575723740242921,-0.06020062421592208
1525746009575841.0,4.368175019335933,-4.589725223676617,-0.062160875946089475
1525746009581307.0,4.295809619540346,-4.60362896262413,-0.06406148970321232
1525746009586823.0,4.22128004667207,-4.616110478432138,-0.06584250856338043
1525746009592244.0,4.147849663515897,-4.62824177217124,-0.06747660288076086
1525746009597595.0,4.074002659398378,-4.638761339609845,-0.06895681656901573
1525746009603017.0,3.9989777558554844,-4.649269615647757,-0.07034140279931807
1525746009608317.0,3.9244392139572475,-4.658220013692369,-0.07156408842734621
1525746009613670.0,3.848863301233003,-4.666992643490903,-0.0726839991722578
1525746009618972.0,3.773054889798737,-4.674614750076574,-0.07366666763741084
1525746009624256.0,3.697217502949528,-4.681944984701645,-0.07453311430754832
1525746009629568.0,3.6199606048076194,-4.688121714411141,-0.07527600205364963
1525746009635379.0,3.535168309323875,-4.694629634629787,-0.07595850981852163
1525746009640904.0,3.4536509791960697,-4.699745286337102,-0.0764699161939287
1525746009646415.8,3.371711694698745,-4.704113847619366,-0.07685167964364072
1525746009651880.0,3.290111602640068,-4.708051840695755,-0.07710992008184259
1525746009657385.0,3.2071832415752732,-4.711108594410505,-0.07724148669168263
1525746009662720.0,3.126464096114612,-4.713674504422174,-0.07725528162123269
1525746009668025.0,3.0456206971036246,-4.71547128343676,-0.07715309802780834
1525746009673327.0,2.9644492853942435,-4.716808143685492,-0.07694163291001863
1525746009678582.0,2.8835759630777695,-4.7175849017355445,-0.07662243892617789
1525746009683972.0,2.8003974903533195,-4.718146265236246,-0.0761901332642048
1525746009689293.0,2.717502776844608,-4.717506949347687,-0.07564564333986659
1525746009694573.0,2.6352509001416737,-4.717001903446289,-0.0750128729886271
1525746009699937.0,2.551037085779326,-4.715439885220001,-0.0742592558976363
1525746009705555.0,2.4627829231143226,-4.71384064580026,-0.0733712411677317
1525746009710816.0,2.3795728903025126,-4.711380966134377,-0.07243443201194348
1525746009716123.0,2.2956047691708537,-4.708951482430149,-0.07140480403481494
1525746009721417.0,2.21136382364535,-4.705659110966772,-0.07028154563696723
1525746009726785.0,2.1259462467034362,-4.702426657056248,-0.0690622017651121
1525746009732251.0,2.038471564529986,-4.698138685441598,-0.06772400914514697
1525746009737551.0,1.9537211166602102,-4.694223925443989,-0.06635458181327493
1525746009742903.0,1.8676837142230331,-4.689257980226506,-0.06488482395211888
1525746009748377.0,1.779632203417863,-4.684094001854803,-0.06330825939843597
1525746009753659.0,1.6945371577943276,-4.6788109876614286,-0.06171726184044595
1525746009758972.0,1.6088358448553954,-4.673232104280203,-0.06005134550347286
1525746009764410.0,1.5209718895011812,-4.667106453788822,-0.05828124018639836
1525746009769982.0,1.4308886875658222,-4.660641807121143,-0.056406568632589735
1525746009775325.0,1.3444817599886298,-4.65433164717409,-0.05455520465854782
1525746009780675.0,1.2577590189091512,-4.647216241705259,-0.05264538526801333
1525746009786119.0,1.1696309161083809,-4.640286321340212,-0.05066174164181911
1525746009791445.0,1.0832728905106155,-4.632767612932895,-0.04867443960094265
1525746009796790.0,0.9967145317372678,-4.625452260895666,-0.046648429032033444
1525746009802096.2,0.9107240680244209,-4.617604206395854,-0.04460183526951319
1525746009807365.0,0.8254698801330472,-4.610094864152973,-0.04254773336559884
1525746009812687.0,0.7393062015312616,-4.601766662713401,-0.04044541079383097
1525746009817986.0,0.6536871659177172,-4.593937139718777,-0.03834022236529006
1525746009823283.0,0.5680879782356186,-4.585257542659934,-0.03621726538194983
1525746009828585.0,0.4826029901992202,-4.5771384465682505,-0.0340899366505191
1525746009833998.0,0.3953764216938463,-4.567974319446553,-0.03190960709281176
1525746009839311.8,0.30993320039652683,-4.55929418656172,-0.029774568071150777
1525746009844618.0,0.22475256141508315,-4.550350884435113,-0.02764851250605032
1525746009849959.0,0.13919741068119645,-4.541474296383698,-0.025522081264323964
1525746009855304.0,0.053756152055524434,-4.5322035113820975,-0.02340967629467962
1525746009860969.0,-0.03657134462755816,-4.522599846438474,-0.02119706147307697
1525746009866258.0,-0.12068373576203018,-4.513437076417661,-0.01915889438366265
1525746009871652.0,-0.20621469655182714,-4.503802015590781,-0.017112838716456153
1525746009876978.0,-0.29043019138364184,-4.494551975142382,-0.01513202020958644
1525746009882390.0,-0.3757124389980726,-4.484825735491456,-0.013162633688216538
1525746009887776.0,-0.4603153276550174,-4.475326273954737,-0.011252938336280476
1525746009893165.0,-0.5446403812061822,-4.465598585599306,-0.009396579344440695
1525746009898584.0,-0.6291681449674161,-4.456208269688901,-0.007591393422421926
1525746009903947.0,-0.7123960000825387,-4.446225438474994,-0.005868693134597693
1525746009909349.0,-0.7959916726083589,-4.43686231763887,-0.004205241227998988
1525746009914644.0,-0.8774327947542866,-4.426917823960705,-0.0026493845407945245
1525746009919934.0,-0.9585641504738899,-4.417658828725655,-0.0011736141330566255
1525746009925214.0,-1.0390260654569796,-4.407791753954853,0.0002169024132067868
1525746009930534.0,-1.1198015373496573,-4.398296454561738,0.0015297426691905005
1525746009935854.0,-1.2000928758833456,-4.388521956186784,0.002749137233999665
1525746009941539.0,-1.2854994018458112,-4.378380372437537,0.003943934573474086
1525746009946882.0,-1.365218485096464,-4.368557001308971,0.004959027571153154
